47,30,1
47,31,2
47,32,25
47,33,50
47,34,28
47,35,23
47,36,6
47,37,3
47,38,13
47,39,44
47,40,47
47,41,29
47,42,27
47,43,49
47,44,44
47,45,21
47,46,16
47,48,17
47,49,50
48,0,15
48,1,47
48,2,26
48,3,43
48,4,39
48,5,50
48,6,8
48,7,27
48,8,8
48,9,37
48,10,20
48,11,17
48,12,39
48,13,14
48,14,33
48,15,6
48,16,37
48,17,15
48,18,33
48,19,42
48,20,50
48,21,4
48,22,8
48,23,39
48,24,31
48,25,2
48,26,15
48,27,17
48,28,48
48,29,50
48,30,18
48,31,27
48,32,4
48,33,15
48,34,12
48,35,19
48,36,5
48,37,47
48,38,24
48,39,22
48,40,3
48,41,8
48,42,20
48,43,49
48,44,24
48,45,8
48,46,3
48,47,17
48,49,5
49,0,23
49,1,38
49,2,10
49,3,2
49,4,39
49,5,12
49,6,48
49,7,49
49,8,33
49,9,20
49,10,49
49,11,49
49,12,48
49,13,27
49,14,15
49,15,8
49,16,24
49,17,23
49,18,44
49,19,33
49,20,32
49,21,36
49,22,39
49,23,26
49,24,23
49,25,10
49,26,38
49,27,22
49,28,21
49,29,1
49,30,38
49,31,35
49,32,20
49,33,29
49,34,49
49,35,8
49,36,13
49,37,47
49,38,42
49,39,47
49,40,44
49,41,19
49,42,25
49,43,35
49,44,12
49,45,47
49,46,42
49,47,50
49,48,5
